,Date,State,Residences
2672405,2020-08-03,Guerrero,12.0
2672406,2020-08-04,Guerrero,13.0
2672407,2020-08-05,Guerrero,13.0
2672408,2020-08-06,Guerrero,13.0
2672409,2020-08-07,Guerrero,14.0
2672410,2020-08-08,Guerrero,11.0
2672411,2020-08-09,Guerrero,10.0
2672412,2020-08-10,Guerrero,12.0
2672413,2020-08-11,Guerrero,12.0
2672414,2020-08-12,Guerrero,14.0
2672415,2020-08-13,Guerrero,13.0
2672416,2020-08-14,Guerrero,13.0
2672417,2020-08-15,Guerrero,8.0
2672418,2020-08-16,Guerrero,9.0
2672419,2020-08-17,Guerrero,13.0
2672420,2020-08-18,Guerrero,11.0
2672421,2020-08-19,Guerrero,12.0
2672422,2020-08-20,Guerrero,12.0
2672423,2020-08-21,Guerrero,13.0
2672424,2020-08-22,Guerrero,9.0
2672425,2020-08-23,Guerrero,9.0
2672426,2020-08-24,Guerrero,12.0
2672427,2020-08-25,Guerrero,13.0
2672428,2020-08-26,Guerrero,15.0
2672429,2020-08-27,Guerrero,13.0
2672430,2020-08-28,Guerrero,13.0
2672431,2020-08-29,Guerrero,9.0
2672432,2020-08-30,Guerrero,7.0
2672433,2020-08-31,Guerrero,10.0
2672434,2020-09-01,Guerrero,11.0
2672435,2020-09-02,Guerrero,11.0
2672436,2020-09-03,Guerrero,12.0
2672437,2020-09-04,Guerrero,14.0
2672438,2020-09-05,Guerrero,8.0
2672439,2020-09-06,Guerrero,8.0
2672440,2020-09-07,Guerrero,11.0
2672441,2020-09-08,Guerrero,11.0
2672442,2020-09-09,Guerrero,11.0
2672443,2020-09-10,Guerrero,12.0
2672444,2020-09-11,Guerrero,12.0
2672445,2020-09-12,Guerrero,8.0
2672446,2020-09-13,Guerrero,7.0
2672447,2020-09-14,Guerrero,10.0
2672448,2020-09-15,Guerrero,9.0
2672449,2020-09-16,Guerrero,15.0
2672450,2020-09-17,Guerrero,13.0
2672451,2020-09-18,Guerrero,15.0
2672452,2020-09-19,Guerrero,10.0
2672453,2020-09-20,Guerrero,8.0
2672454,2020-09-21,Guerrero,12.0
2672455,2020-09-22,Guerrero,13.0
2672456,2020-09-23,Guerrero,13.0
2672457,2020-09-24,Guerrero,14.0
2672458,2020-09-25,Guerrero,15.0
2672459,2020-09-26,Guerrero,10.0
2672460,2020-09-27,Guerrero,10.0
2672461,2020-09-28,Guerrero,13.0
2672462,2020-09-29,Guerrero,12.0
2672463,2020-09-30,Guerrero,11.0
2672464,2020-10-01,Guerrero,10.0
2672465,2020-10-02,Guerrero,11.0
2672466,2020-10-03,Guerrero,7.0
2672467,2020-10-04,Guerrero,6.0
2672468,2020-10-05,Guerrero,10.0
2672469,2020-10-06,Guerrero,10.0
2672470,2020-10-07,Guerrero,11.0
2672471,2020-10-08,Guerrero,13.0
2672472,2020-10-09,Guerrero,14.0
2672473,2020-10-10,Guerrero,9.0
2672474,2020-10-11,Guerrero,8.0
2672475,2020-10-12,Guerrero,12.0
2672476,2020-10-13,Guerrero,13.0
2672477,2020-10-14,Guerrero,12.0
2672478,2020-10-15,Guerrero,13.0
2672479,2020-10-16,Guerrero,13.0
2672480,2020-10-17,Guerrero,8.0
2672481,2020-10-18,Guerrero,8.0
2672482,2020-10-19,Guerrero,12.0
2672483,2020-10-20,Guerrero,12.0
2672484,2020-10-21,Guerrero,13.0
2672485,2020-10-22,Guerrero,13.0
2672486,2020-10-23,Guerrero,14.0
2672487,2020-10-24,Guerrero,9.0
2672488,2020-10-25,Guerrero,8.0
2672489,2020-10-26,Guerrero,12.0
2672490,2020-10-27,Guerrero,12.0
2672491,2020-10-28,Guerrero,11.0
2672492,2020-10-29,Guerrero,12.0
2672493,2020-10-30,Guerrero,12.0
2672494,2020-10-31,Guerrero,6.0
2672495,2020-11-01,Guerrero,6.0
2672496,2020-11-02,Guerrero,12.0
2672497,2020-11-03,Guerrero,10.0
2672498,2020-11-04,Guerrero,11.0
2672499,2020-11-05,Guerrero,12.0
2672500,2020-11-06,Guerrero,13.0
2672501,2020-11-07,Guerrero,8.0
2672502,2020-11-08,Guerrero,7.0
2672503,2020-11-09,Guerrero,10.0
2672504,2020-11-10,Guerrero,11.0
2672505,2020-11-11,Guerrero,11.0
2672506,2020-11-12,Guerrero,12.0
2672507,2020-11-13,Guerrero,11.0
2672508,2020-11-14,Guerrero,6.0
2672509,2020-11-15,Guerrero,5.0
2672510,2020-11-16,Guerrero,11.0
2672511,2020-11-17,Guerrero,10.0
2672512,2020-11-18,Guerrero,10.0
2672513,2020-11-19,Guerrero,11.0
2672514,2020-11-20,Guerrero,12.0
2672515,2020-11-21,Guerrero,7.0
2672516,2020-11-22,Guerrero,6.0
2672517,2020-11-23,Guerrero,10.0
2672518,2020-11-24,Guerrero,11.0
2672519,2020-11-25,Guerrero,11.0
2672520,2020-11-26,Guerrero,11.0
2672521,2020-11-27,Guerrero,11.0
2672522,2020-11-28,Guerrero,6.0
2672523,2020-11-29,Guerrero,6.0
2672524,2020-11-30,Guerrero,9.0
2672525,2020-12-01,Guerrero,9.0
2672526,2020-12-02,Guerrero,10.0
2672527,2020-12-03,Guerrero,11.0
2672528,2020-12-04,Guerrero,11.0
2672529,2020-12-05,Guerrero,6.0
2672530,2020-12-06,Guerrero,5.0
2672531,2020-12-07,Guerrero,9.0
2672532,2020-12-08,Guerrero,9.0
2672533,2020-12-09,Guerrero,10.0
2672534,2020-12-10,Guerrero,11.0
2672535,2020-12-11,Guerrero,10.0
2672536,2020-12-12,Guerrero,7.0
2672537,2020-12-13,Guerrero,6.0
2672538,2020-12-14,Guerrero,9.0
2672539,2020-12-15,Guerrero,9.0
2672540,2020-12-16,Guerrero,9.0
2672541,2020-12-17,Guerrero,9.0
2672542,2020-12-18,Guerrero,10.0
2672543,2020-12-19,Guerrero,5.0
2672544,2020-12-20,Guerrero,4.0
2672545,2020-12-21,Guerrero,7.0
2672546,2020-12-22,Guerrero,6.0
2672547,2020-12-23,Guerrero,5.0
2672548,2020-12-24,Guerrero,5.0
2672549,2020-12-25,Guerrero,16.0
2672550,2020-12-26,Guerrero,8.0
2672551,2020-12-27,Guerrero,6.0
2672552,2020-12-28,Guerrero,9.0
2672553,2020-12-29,Guerrero,8.0
2672554,2020-12-30,Guerrero,7.0
2672555,2020-12-31,Guerrero,5.0
2672670,2020-02-16,Hidalgo,-1.0
2672671,2020-02-17,Hidalgo,-3.0
2672672,2020-02-18,Hidalgo,-2.0
2672673,2020-02-19,Hidalgo,-1.0
2672674,2020-02-20,Hidalgo,-2.0
2672675,2020-02-21,Hidalgo,-2.0
2672676,2020-02-22,Hidalgo,0.0
2672677,2020-02-23,Hidalgo,-1.0
2672678,2020-02-24,Hidalgo,-3.0
2672679,2020-02-25,Hidalgo,-2.0
2672680,2020-02-26,Hidalgo,-1.0
2672681,2020-02-27,Hidalgo,-2.0
2672682,2020-02-28,Hidalgo,-3.0
2672683,2020-02-29,Hidalgo,-1.0
2672684,2020-03-01,Hidalgo,-2.0
2672685,2020-03-02,Hidalgo,-3.0
2672686,2020-03-03,Hidalgo,-2.0
2672687,2020-03-04,Hidalgo,-1.0
2672688,2020-03-05,Hidalgo,-2.0
2672689,2020-03-06,Hidalgo,-2.0
2672690,2020-03-07,Hidalgo,0.0
2672691,2020-03-08,Hidalgo,0.0
2672692,2020-03-09,Hidalgo,5.0
2672693,2020-03-10,Hidalgo,-2.0
2672694,2020-03-11,Hidalgo,-1.0
2672695,2020-03-12,Hidalgo,-2.0
2672696,2020-03-13,Hidalgo,-1.0
2672697,2020-03-14,Hidalgo,-2.0
2672698,2020-03-15,Hidalgo,-1.0
2672699,2020-03-16,Hidalgo,9.0
2672700,2020-03-17,Hidalgo,-2.0
2672701,2020-03-18,Hidalgo,1.0
2672702,2020-03-19,Hidalgo,2.0
2672703,2020-03-20,Hidalgo,4.0
2672704,2020-03-21,Hidalgo,7.0
2672705,2020-03-22,Hidalgo,7.0
2672706,2020-03-23,Hidalgo,11.0
2672707,2020-03-24,Hidalgo,13.0
2672708,2020-03-25,Hidalgo,15.0
2672709,2020-03-26,Hidalgo,15.0
2672710,2020-03-27,Hidalgo,16.0
2672711,2020-03-28,Hidalgo,11.0
2672712,2020-03-29,Hidalgo,11.0
2672713,2020-03-30,Hidalgo,14.0
2672714,2020-03-31,Hidalgo,15.0
2672715,2020-04-01,Hidalgo,17.0
2672716,2020-04-02,Hidalgo,17.0
2672717,2020-04-03,Hidalgo,19.0
2672718,2020-04-04,Hidalgo,14.0
2672719,2020-04-05,Hidalgo,12.0
2672720,2020-04-06,Hidalgo,17.0
2672721,2020-04-07,Hidalgo,17.0
2672722,2020-04-08,Hidalgo,17.0
2672723,2020-04-09,Hidalgo,19.0
2672724,2020-04-10,Hidalgo,26.0
2672725,2020-04-11,Hidalgo,17.0
2672726,2020-04-12,Hidalgo,12.0
2672727,2020-04-13,Hidalgo,17.0
2672728,2020-04-14,Hidalgo,18.0
2672729,2020-04-15,Hidalgo,19.0
2672730,2020-04-16,Hidalgo,19.0
2672731,2020-04-17,Hidalgo,21.0
2672732,2020-04-18,Hidalgo,14.0
2672733,2020-04-19,Hidalgo,11.0
2672734,2020-04-20,Hidalgo,17.0
2672735,2020-04-21,Hidalgo,19.0
2672736,2020-04-22,Hidalgo,20.0
2672737,2020-04-23,Hidalgo,20.0
2672738,2020-04-24,Hidalgo,22.0
2672739,2020-04-25,Hidalgo,16.0
2672740,2020-04-26,Hidalgo,13.0
2672741,2020-04-27,Hidalgo,19.0
2672742,2020-04-28,Hidalgo,14.0
2672743,2020-04-29,Hidalgo,20.0
2672744,2020-04-30,Hidalgo,18.0
2672745,2020-05-01,Hidalgo,26.0
2672746,2020-05-02,Hidalgo,16.0
2672747,2020-05-03,Hidalgo,13.0
2672748,2020-05-04,Hidalgo,20.0
2672749,2020-05-05,Hidalgo,21.0
2672750,2020-05-06,Hidalgo,22.0
2672751,2020-05-07,Hidalgo,22.0
2672752,2020-05-08,Hidalgo,24.0
2672753,2020-05-09,Hidalgo,17.0
2672754,2020-05-10,Hidalgo,11.0
2672755,2020-05-11,Hidalgo,21.0
2672756,2020-05-12,Hidalgo,20.0
2672757,2020-05-13,Hidalgo,22.0
2672758,2020-05-14,Hidalgo,21.0
2672759,2020-05-15,Hidalgo,23.0
2672760,2020-05-16,Hidalgo,17.0
2672761,2020-05-17,Hidalgo,14.0
2672762,2020-05-18,Hidalgo,20.0
2672763,2020-05-19,Hidalgo,20.0
2672764,2020-05-20,Hidalgo,22.0
2672765,2020-05-21,Hidalgo,22.0
2672766,2020-05-22,Hidalgo,23.0
2672767,2020-05-23,Hidalgo,16.0
2672768,2020-05-24,Hidalgo,14.0
2672769,2020-05-25,Hidalgo,20.0
2672770,2020-05-26,Hidalgo,20.0
2672771,2020-05-27,Hidalgo,21.0
2672772,2020-05-28,Hidalgo,21.0
2672773,2020-05-29,Hidalgo,22.0
2672774,2020-05-30,Hidalgo,15.0
2672775,2020-05-31,Hidalgo,13.0
2672776,2020-06-01,Hidalgo,18.0
2672777,2020-06-02,Hidalgo,19.0
2672778,2020-06-03,Hidalgo,20.0
2672779,2020-06-04,Hidalgo,20.0
2672780,2020-06-05,Hidalgo,21.0
2672781,2020-06-06,Hidalgo,15.0
2672782,2020-06-07,Hidalgo,13.0
2672783,2020-06-08,Hidalgo,18.0
2672784,2020-06-09,Hidalgo,18.0
2672785,2020-06-10,Hidalgo,19.0
2672786,2020-06-11,Hidalgo,20.0
2672787,2020-06-12,Hidalgo,21.0
2672788,2020-06-13,Hidalgo,14.0
2672789,2020-06-14,Hidalgo,12.0
2672790,2020-06-15,Hidalgo,17.0
2672791,2020-06-16,Hidalgo,18.0
2672792,2020-06-17,Hidalgo,18.0
2672793,2020-06-18,Hidalgo,18.0
2672794,2020-06-19,Hidalgo,17.0
2672795,2020-06-20,Hidalgo,12.0
2672796,2020-06-21,Hidalgo,8.0
2672797,2020-06-22,Hidalgo,17.0
2672798,2020-06-23,Hidalgo,18.0
2672799,2020-06-24,Hidalgo,18.0
2672800,2020-06-25,Hidalgo,19.0
2672801,2020-06-26,Hidalgo,19.0
2672802,2020-06-27,Hidalgo,13.0
2672803,2020-06-28,Hidalgo,11.0
2672804,2020-06-29,Hidalgo,16.0
2672805,2020-06-30,Hidalgo,16.0
2672806,2020-07-01,Hidalgo,17.0
2672807,2020-07-02,Hidalgo,16.0
2672808,2020-07-03,Hidalgo,18.0
2672809,2020-07-04,Hidalgo,12.0
2672810,2020-07-05,Hidalgo,10.0
2672811,2020-07-06,Hidalgo,16.0
2672812,2020-07-07,Hidalgo,16.0
2672813,2020-07-08,Hidalgo,17.0
2672814,2020-07-09,Hidalgo,16.0
2672815,2020-07-10,Hidalgo,17.0
2672816,2020-07-11,Hidalgo,11.0
2672817,2020-07-12,Hidalgo,9.0
2672818,2020-07-13,Hidalgo,15.0
2672819,2020-07-14,Hidalgo,15.0
2672820,2020-07-15,Hidalgo,15.0
2672821,2020-07-16,Hidalgo,15.0
2672822,2020-07-17,Hidalgo,16.0
2672823,2020-07-18,Hidalgo,10.0
2672824,2020-07-19,Hidalgo,9.0
2672825,2020-07-20,Hidalgo,14.0
2672826,2020-07-21,Hidalgo,15.0
2672827,2020-07-22,Hidalgo,16.0
2672828,2020-07-23,Hidalgo,16.0
2672829,2020-07-24,Hidalgo,17.0
2672830,2020-07-25,Hidalgo,11.0
2672831,2020-07-26,Hidalgo,10.0
2672832,2020-07-27,Hidalgo,15.0
2672833,2020-07-28,Hidalgo,16.0
2672834,2020-07-29,Hidalgo,16.0
2672835,2020-07-30,Hidalgo,15.0
2672836,2020-07-31,Hidalgo,17.0
2672837,2020-08-01,Hidalgo,11.0
2672838,2020-08-02,Hidalgo,9.0
2672839,2020-08-03,Hidalgo,15.0
2672840,2020-08-04,Hidalgo,15.0
2672841,2020-08-05,Hidalgo,15.0
2672842,2020-08-06,Hidalgo,15.0
2672843,2020-08-07,Hidalgo,16.0
2672844,2020-08-08,Hidalgo,11.0
2672845,2020-08-09,Hidalgo,9.0
2672846,2020-08-10,Hidalgo,15.0
2672847,2020-08-11,Hidalgo,16.0
2672848,2020-08-12,Hidalgo,16.0
2672849,2020-08-13,Hidalgo,16.0
2672850,2020-08-14,Hidalgo,16.0
2672851,2020-08-15,Hidalgo,9.0
2672852,2020-08-16,Hidalgo,7.0
2672853,2020-08-17,Hidalgo,14.0
2672854,2020-08-18,Hidalgo,14.0
2672855,2020-08-19,Hidalgo,15.0
2672856,2020-08-20,Hidalgo,15.0
2672857,2020-08-21,Hidalgo,15.0
2672858,2020-08-22,Hidalgo,9.0
2672859,2020-08-23,Hidalgo,7.0
2672860,2020-08-24,Hidalgo,15.0
2672861,2020-08-25,Hidalgo,16.0
2672862,2020-08-26,Hidalgo,16.0
2672863,2020-08-27,Hidalgo,16.0
2672864,2020-08-28,Hidalgo,15.0
2672865,2020-08-29,Hidalgo,9.0
2672866,2020-08-30,Hidalgo,7.0
2672867,2020-08-31,Hidalgo,14.0
2672868,2020-09-01,Hidalgo,14.0
2672869,2020-09-02,Hidalgo,14.0
2672870,2020-09-03,Hidalgo,14.0
2672871,2020-09-04,Hidalgo,16.0
2672872,2020-09-05,Hidalgo,9.0
2672873,2020-09-06,Hidalgo,8.0
2672874,2020-09-07,Hidalgo,14.0
2672875,2020-09-08,Hidalgo,14.0
2672876,2020-09-09,Hidalgo,14.0
2672877,2020-09-10,Hidalgo,13.0
2672878,2020-09-11,Hidalgo,14.0
2672879,2020-09-12,Hidalgo,7.0
2672880,2020-09-13,Hidalgo,5.0
2672881,2020-09-14,Hidalgo,13.0
2672882,2020-09-15,Hidalgo,9.0
2672883,2020-09-16,Hidalgo,19.0
2672884,2020-09-17,Hidalgo,14.0
2672885,2020-09-18,Hidalgo,16.0
2672886,2020-09-19,Hidalgo,10.0
2672887,2020-09-20,Hidalgo,7.0
2672888,2020-09-21,Hidalgo,14.0
2672889,2020-09-22,Hidalgo,14.0
2672890,2020-09-23,Hidalgo,15.0
2672891,2020-09-24,Hidalgo,16.0
2672892,2020-09-25,Hidalgo,16.0
2672893,2020-09-26,Hidalgo,9.0
2672894,2020-09-27,Hidalgo,6.0
2672895,2020-09-28,Hidalgo,14.0
2672896,2020-09-29,Hidalgo,16.0
2672897,2020-09-30,Hidalgo,13.0
2672898,2020-10-01,Hidalgo,12.0
2672899,2020-10-02,Hidalgo,13.0
2672900,2020-10-03,Hidalgo,6.0
2672901,2020-10-04,Hidalgo,3.0
2672902,2020-10-05,Hidalgo,11.0
2672903,2020-10-06,Hidalgo,12.0
2672904,2020-10-07,Hidalgo,13.0
2672905,2020-10-08,Hidalgo,14.0
2672906,2020-10-09,Hidalgo,14.0
2672907,2020-10-10,Hidalgo,7.0
2672908,2020-10-11,Hidalgo,4.0
2672909,2020-10-12,Hidalgo,14.0
2672910,2020-10-13,Hidalgo,14.0
2672911,2020-10-14,Hidalgo,13.0
2672912,2020-10-15,Hidalgo,14.0
2672913,2020-10-16,Hidalgo,15.0
2672914,2020-10-17,Hidalgo,8.0
2672915,2020-10-18,Hidalgo,3.0
2672916,2020-10-19,Hidalgo,13.0
2672917,2020-10-20,Hidalgo,14.0
2672918,2020-10-21,Hidalgo,15.0
2672919,2020-10-22,Hidalgo,14.0
2672920,2020-10-23,Hidalgo,14.0
2672921,2020-10-24,Hidalgo,7.0
2672922,2020-10-25,Hidalgo,5.0
2672923,2020-10-26,Hidalgo,13.0
2672924,2020-10-27,Hidalgo,14.0
2672925,2020-10-28,Hidalgo,14.0
2672926,2020-10-29,Hidalgo,13.0
2672927,2020-10-30,Hidalgo,12.0
2672928,2020-10-31,Hidalgo,5.0
2672929,2020-11-01,Hidalgo,4.0
2672930,2020-11-02,Hidalgo,15.0
2672931,2020-11-03,Hidalgo,13.0
2672932,2020-11-04,Hidalgo,14.0
2672933,2020-11-05,Hidalgo,14.0
2672934,2020-11-06,Hidalgo,15.0
2672935,2020-11-07,Hidalgo,8.0
2672936,2020-11-08,Hidalgo,5.0
2672937,2020-11-09,Hidalgo,12.0
2672938,2020-11-10,Hidalgo,13.0
2672939,2020-11-11,Hidalgo,14.0
2672940,2020-11-12,Hidalgo,13.0
2672941,2020-11-13,Hidalgo,12.0
2672942,2020-11-14,Hidalgo,6.0
2672943,2020-11-15,Hidalgo,3.0
2672944,2020-11-16,Hidalgo,15.0
2672945,2020-11-17,Hidalgo,13.0
2672946,2020-11-18,Hidalgo,15.0
2672947,2020-11-19,Hidalgo,14.0
2672948,2020-11-20,Hidalgo,14.0
2672949,2020-11-21,Hidalgo,9.0
2672950,2020-11-22,Hidalgo,5.0
2672951,2020-11-23,Hidalgo,13.0
2672952,2020-11-24,Hidalgo,13.0
2672953,2020-11-25,Hidalgo,14.0
2672954,2020-11-26,Hidalgo,13.0
2672955,2020-11-27,Hidalgo,13.0
2672956,2020-11-28,Hidalgo,6.0
2672957,2020-11-29,Hidalgo,4.0
2672958,2020-11-30,Hidalgo,12.0
2672959,2020-12-01,Hidalgo,12.0
2672960,2020-12-02,Hidalgo,13.0
2672961,2020-12-03,Hidalgo,13.0
2672962,2020-12-04,Hidalgo,13.0
2672963,2020-12-05,Hidalgo,7.0
2672964,2020-12-06,Hidalgo,4.0
2672965,2020-12-07,Hidalgo,12.0
2672966,2020-12-08,Hidalgo,13.0
2672967,2020-12-09,Hidalgo,13.0
2672968,2020-12-10,Hidalgo,13.0
2672969,2020-12-11,Hidalgo,13.0
2672970,2020-12-12,Hidalgo,7.0
2672971,2020-12-13,Hidalgo,4.0
2672972,2020-12-14,Hidalgo,11.0
2672973,2020-12-15,Hidalgo,11.0
2672974,2020-12-16,Hidalgo,13.0
2672975,2020-12-17,Hidalgo,12.0
2672976,2020-12-18,Hidalgo,13.0
2672977,2020-12-19,Hidalgo,7.0
2672978,2020-12-20,Hidalgo,4.0
2672979,2020-12-21,Hidalgo,10.0
2672980,2020-12-22,Hidalgo,11.0
2672981,2020-12-23,Hidalgo,10.0
2672982,2020-12-24,Hidalgo,8.0
2672983,2020-12-25,Hidalgo,22.0
2672984,2020-12-26,Hidalgo,12.0
2672985,2020-12-27,Hidalgo,8.0
2672986,2020-12-28,Hidalgo,13.0
2672987,2020-12-29,Hidalgo,14.0
2672988,2020-12-30,Hidalgo,13.0
2672989,2020-12-31,Hidalgo,10.0
2673104,2020-02-16,Jalisco,-1.0
2673105,2020-02-17,Jalisco,-2.0
2673106,2020-02-18,Jalisco,-1.0
2673107,2020-02-19,Jalisco,-1.0
2673108,2020-02-20,Jalisco,-1.0
2673109,2020-02-21,Jalisco,-1.0
2673110,2020-02-22,Jalisco,-1.0
2673111,2020-02-23,Jalisco,0.0
2673112,2020-02-24,Jalisco,-2.0
2673113,2020-02-25,Jalisco,-1.0
2673114,2020-02-26,Jalisco,-1.0
2673115,2020-02-27,Jalisco,-1.0
2673116,2020-02-28,Jalisco,-2.0
2673117,2020-02-29,Jalisco,-2.0
2673118,2020-03-01,Jalisco,-1.0
2673119,2020-03-02,Jalisco,-2.0
2673120,2020-03-03,Jalisco,-1.0
2673121,2020-03-04,Jalisco,-1.0
2673122,2020-03-05,Jalisco,-1.0
2673123,2020-03-06,Jalisco,-1.0
2673124,2020-03-07,Jalisco,-1.0
2673125,2020-03-08,Jalisco,0.0
2673126,2020-03-09,Jalisco,7.0
2673127,2020-03-10,Jalisco,-2.0
2673128,2020-03-11,Jalisco,-1.0
2673129,2020-03-12,Jalisco,-1.0
2673130,2020-03-13,Jalisco,-1.0
2673131,2020-03-14,Jalisco,-2.0
2673132,2020-03-15,Jalisco,-1.0
2673133,2020-03-16,Jalisco,13.0
2673134,2020-03-17,Jalisco,4.0
2673135,2020-03-18,Jalisco,8.0
2673136,2020-03-19,Jalisco,10.0
2673137,2020-03-20,Jalisco,12.0
2673138,2020-03-21,Jalisco,12.0
2673139,2020-03-22,Jalisco,13.0
2673140,2020-03-23,Jalisco,18.0
2673141,2020-03-24,Jalisco,20.0
2673142,2020-03-25,Jalisco,19.0
2673143,2020-03-26,Jalisco,17.0
2673144,2020-03-27,Jalisco,18.0
2673145,2020-03-28,Jalisco,12.0
2673146,2020-03-29,Jalisco,12.0
2673147,2020-03-30,Jalisco,14.0
2673148,2020-03-31,Jalisco,15.0
2673149,2020-04-01,Jalisco,16.0
2673150,2020-04-02,Jalisco,19.0
2673151,2020-04-03,Jalisco,20.0
2673152,2020-04-04,Jalisco,15.0
2673153,2020-04-05,Jalisco,14.0
2673154,2020-04-06,Jalisco,19.0
2673155,2020-04-07,Jalisco,19.0
2673156,2020-04-08,Jalisco,19.0
2673157,2020-04-09,Jalisco,24.0
2673158,2020-04-10,Jalisco,30.0
2673159,2020-04-11,Jalisco,19.0
2673160,2020-04-12,Jalisco,14.0
2673161,2020-04-13,Jalisco,18.0
2673162,2020-04-14,Jalisco,19.0
2673163,2020-04-15,Jalisco,19.0
2673164,2020-04-16,Jalisco,20.0
2673165,2020-04-17,Jalisco,21.0
2673166,2020-04-18,Jalisco,14.0
2673167,2020-04-19,Jalisco,13.0
2673168,2020-04-20,Jalisco,19.0
2673169,2020-04-21,Jalisco,20.0
2673170,2020-04-22,Jalisco,20.0
2673171,2020-04-23,Jalisco,21.0
2673172,2020-04-24,Jalisco,22.0
2673173,2020-04-25,Jalisco,15.0
2673174,2020-04-26,Jalisco,14.0
2673175,2020-04-27,Jalisco,19.0
2673176,2020-04-28,Jalisco,14.0
2673177,2020-04-29,Jalisco,19.0
2673178,2020-04-30,Jalisco,18.0
2673179,2020-05-01,Jalisco,26.0
2673180,2020-05-02,Jalisco,15.0
2673181,2020-05-03,Jalisco,12.0
2673182,2020-05-04,Jalisco,17.0
2673183,2020-05-05,Jalisco,19.0
2673184,2020-05-06,Jalisco,18.0
2673185,2020-05-07,Jalisco,19.0
2673186,2020-05-08,Jalisco,20.0
2673187,2020-05-09,Jalisco,12.0
2673188,2020-05-10,Jalisco,7.0
2673189,2020-05-11,Jalisco,17.0
2673190,2020-05-12,Jalisco,18.0
2673191,2020-05-13,Jalisco,18.0
2673192,2020-05-14,Jalisco,18.0
2673193,2020-05-15,Jalisco,18.0
2673194,2020-05-16,Jalisco,12.0
2673195,2020-05-17,Jalisco,11.0
2673196,2020-05-18,Jalisco,15.0
2673197,2020-05-19,Jalisco,16.0
2673198,2020-05-20,Jalisco,17.0
2673199,2020-05-21,Jalisco,18.0
2673200,2020-05-22,Jalisco,17.0
2673201,2020-05-23,Jalisco,11.0
2673202,2020-05-24,Jalisco,10.0
2673203,2020-05-25,Jalisco,15.0
2673204,2020-05-26,Jalisco,16.0
2673205,2020-05-27,Jalisco,16.0
2673206,2020-05-28,Jalisco,16.0
2673207,2020-05-29,Jalisco,16.0
2673208,2020-05-30,Jalisco,9.0
2673209,2020-05-31,Jalisco,8.0
2673210,2020-06-01,Jalisco,13.0
2673211,2020-06-02,Jalisco,14.0
2673212,2020-06-03,Jalisco,14.0
2673213,2020-06-04,Jalisco,15.0
2673214,2020-06-05,Jalisco,15.0
2673215,2020-06-06,Jalisco,9.0
2673216,2020-06-07,Jalisco,9.0
2673217,2020-06-08,Jalisco,13.0
2673218,2020-06-09,Jalisco,15.0
2673219,2020-06-10,Jalisco,14.0
2673220,2020-06-11,Jalisco,15.0
2673221,2020-06-12,Jalisco,14.0
2673222,2020-06-13,Jalisco,9.0
2673223,2020-06-14,Jalisco,9.0
2673224,2020-06-15,Jalisco,12.0
2673225,2020-06-16,Jalisco,13.0
2673226,2020-06-17,Jalisco,13.0
2673227,2020-06-18,Jalisco,14.0
2673228,2020-06-19,Jalisco,12.0
2673229,2020-06-20,Jalisco,8.0
2673230,2020-06-21,Jalisco,5.0
2673231,2020-06-22,Jalisco,12.0
2673232,2020-06-23,Jalisco,13.0
2673233,2020-06-24,Jalisco,13.0
2673234,2020-06-25,Jalisco,14.0
2673235,2020-06-26,Jalisco,14.0
2673236,2020-06-27,Jalisco,8.0
2673237,2020-06-28,Jalisco,7.0
2673238,2020-06-29,Jalisco,11.0
2673239,2020-06-30,Jalisco,12.0
2673240,2020-07-01,Jalisco,12.0
2673241,2020-07-02,Jalisco,13.0
2673242,2020-07-03,Jalisco,12.0
2673243,2020-07-04,Jalisco,7.0
2673244,2020-07-05,Jalisco,6.0
2673245,2020-07-06,Jalisco,11.0
2673246,2020-07-07,Jalisco,12.0
2673247,2020-07-08,Jalisco,13.0
2673248,2020-07-09,Jalisco,13.0
2673249,2020-07-10,Jalisco,12.0
2673250,2020-07-11,Jalisco,7.0
2673251,2020-07-12,Jalisco,7.0
2673252,2020-07-13,Jalisco,11.0
2673253,2020-07-14,Jalisco,11.0
2673254,2020-07-15,Jalisco,11.0
2673255,2020-07-16,Jalisco,12.0
2673256,2020-07-17,Jalisco,12.0
2673257,2020-07-18,Jalisco,7.0
2673258,2020-07-19,Jalisco,6.0
2673259,2020-07-20,Jalisco,11.0
2673260,2020-07-21,Jalisco,11.0
2673261,2020-07-22,Jalisco,12.0
2673262,2020-07-23,Jalisco,13.0
2673263,2020-07-24,Jalisco,12.0
2673264,2020-07-25,Jalisco,7.0
2673265,2020-07-26,Jalisco,6.0
2673266,2020-07-27,Jalisco,11.0
2673267,2020-07-28,Jalisco,12.0
2673268,2020-07-29,Jalisco,13.0
2673269,2020-07-30,Jalisco,12.0
2673270,2020-07-31,Jalisco,12.0
2673271,2020-08-01,Jalisco,6.0
2673272,2020-08-02,Jalisco,6.0
2673273,2020-08-03,Jalisco,10.0
2673274,2020-08-04,Jalisco,11.0
2673275,2020-08-05,Jalisco,12.0
2673276,2020-08-06,Jalisco,12.0
2673277,2020-08-07,Jalisco,11.0
2673278,2020-08-08,Jalisco,6.0
2673279,2020-08-09,Jalisco,6.0
2673280,2020-08-10,Jalisco,10.0
